task,filter,noise,optimizer,seed,steps,lr,t_eps,final_grad_norm_sq,final_loss,holdout_metric,elapsed_s
quadratic,F3,N3,adamw,1,15000,0.01,3,0.04445376249107338,-0.05404344573578322,0.10398898734006023,0.4656398340011947
quadratic,F3,N3,adamw,2,15000,0.01,7,0.022999579039801682,-0.11493675255525292,0.06201083703970966,0.48054400000546593
quadratic,F3,N3,adamw,3,15000,0.01,2,0.13223659901839696,-0.034390261759529805,0.11817872163464395,0.43874945800052956
quadratic,F3,N3,adamw,4,15000,0.01,2,0.11130709491170229,-0.039056321852413936,0.1814595153381485,0.44059524999465793
quadratic,F3,N4,sgd,0,15000,0.01,47,0.10716546248102142,-0.16007327772258936,0.11814990874651378,0.7317994170007296
quadratic,F3,N4,sgd,1,15000,0.01,197,0.13111149750783943,-0.046149043655776725,0.12400984158889694,0.6821435000019846
quadratic,F3,N4,sgd,2,15000,0.01,35,0.09097075889152506,-0.10212186942054564,0.12784904280720538,0.6811045420035953
quadratic,F3,N4,sgd,3,15000,0.01,39,0.07409229782578318,-0.035925357297062976,0.13491619526921042,0.647137208005006
quadratic,F3,N4,sgd,4,15000,0.01,35,0.15155855313676211,-0.029644226994086045,0.22064753200691614,0.6766722919928725
quadratic,F3,N4,adam,0,15000,0.01,20,0.28236424502015284,-0.13912168225800534,0.17333509120544016,0.7961339169996791
quadratic,F3,N4,adam,1,15000,0.01,23,0.43180733246278385,-0.0162571691562802,0.1847528191901975,0.7875561249966267
quadratic,F3,N4,adam,2,15000,0.01,18,0.10068321151008079,-0.09746372116493579,0.16235907980470035,0.7758036659943173
quadratic,F3,N4,adam,3,15000,0.01,25,0.11616799905456028,-0.030459845980581365,0.14966935856712338,0.8004905419948045
quadratic,F3,N4,adam,4,15000,0.01,15,0.21975991319003588,-0.015486298135744467,0.25710760805159966,0.7742239590006648
quadratic,F3,N4,adamw,0,15000,0.01,20,0.28236203132514825,-0.13912209736254436,0.17333370952187677,0.7759327500025393
quadratic,F3,N4,adamw,1,15000,0.01,23,0.43180354545216515,-0.016257621228051036,0.18475173597072755,0.796078542000032
quadratic,F3,N4,adamw,2,15000,0.01,18,0.10068233745941631,-0.09746404747413961,0.16235743596729282,0.7999849170009838
quadratic,F3,N4,adamw,3,15000,0.01,25,0.11616662622885501,-0.03046019924100095,0.14966770878813332,0.770782749998034
quadratic,F3,N4,adamw,4,15000,0.01,15,0.21973659501284012,-0.01549198414782088,0.25709255292838173,0.7996081660021446
quadratic,F4,N1,sgd,0,15000,0.01,44,0.003567645463957184,-0.17455030729210755,0.020903407486706105,0.1733915419972618
quadratic,F4,N1,sgd,1,15000,0.01,21,0.0030569286866665834,-0.06306271786198754,0.016293947738323582,0.18912387499585748
quadratic,F4,N1,sgd,2,15000,0.01,34,0.0023412025131702807,-0.118143471499436,0.01647939536045993,0.18892424999648938
quadratic,F4,N1,sgd,3,15000,0.01,19,0.0047181162466431465,-0.05087049757923644,0.016344380299837466,0.21982420799758984
quadratic,F4,N1,sgd,4,15000,0.01,25,0.0026193191263467097,-0.0655694012898406,0.0167318018555221,0.18641425000532763
quadratic,F4,N1,adam,0,15000,0.01,13,0.042528071684462106,-0.1681581318760324,0.07946626903584932,0.3006612499957555
quadratic,F4,N1,adam,1,15000,0.01,5,0.05353939882960299,-0.05439341183350177,0.09403417167469787,0.2648380000027828
quadratic,F4,N1,adam,2,15000,0.01,7,0.056001911844954,-0.11033042003668803,0.0872994001930294,0.32041037500312086
quadratic,F4,N1,adam,3,15000,0.01,4,0.049200102977500854,-0.04435366976916667,0.07942716891252795,0.2997069169941824
quadratic,F4,N1,adam,4,15000,0.01,3,0.04427511982733739,-0.059191219243500515,0.07817503660024086,0.27596841699414654
quadratic,F4,N1,adamw,0,15000,0.01,13,0.042527969018647825,-0.16815814129162546,0.07946616900775559,0.2840036250054254
quadratic,F4,N1,adamw,1,15000,0.01,5,0.053539075535995115,-0.05439343851380453,0.09403419298757146,0.2688143749983283
quadratic,F4,N1,adamw,2,15000,0.01,7,0.05600216520333887,-0.11033040110299401,0.08729934275379121,0.3495600000023842
quadratic,F4,N1,adamw,3,15000,0.01,4,0.04919985156525475,-0.04435372852141089,0.07942679816079687,0.2807027500020922
quadratic,F4,N1,adamw,4,15000,0.01,3,0.044274815331171294,-0.059191268807722366,0.07817472582648823,0.31442083299771184
quadratic,F4,N2,sgd,0,15000,0.01,46,0.025273019834555627,-0.17131227207175936,0.05891377208909999,0.5275332919991342
quadratic,F4,N2,sgd,1,15000,0.01,24,0.02179582962918986,-0.05940611176345538,0.06694778229548855,0.49941825000132667
quadratic,F4,N2,sgd,2,15000,0.01,41,0.022410089518443164,-0.11430606017122011,0.06686491350217358,0.5344982919996255
quadratic,F4,N2,sgd,3,15000,0.01,20,0.032110640973889375,-0.046415083613837844,0.06723207260475995,0.5671414160024142
quadratic,F4,N2,sgd,4,15000,0.01,25,0.030267073869602115,-0.060894453992908285,0.07156049465865627,0.5424810840049759
quadratic,F4,N2,adam,0,15000,0.01,34,0.11877719495952217,-0.15855838896146057,0.11683652177079372,0.632936415997392
quadratic,F4,N2,adam,1,15000,0.01,12,0.09155341616829787,-0.044198468852032005,0.15197401759150736,0.5803718329989351
quadratic,F4,N2,adam,2,15000,0.01,24,0.09100979812034247,-0.10241268653365776,0.1269389342188049,0.6479765420008334
quadratic,F4,N2,adam,3,15000,0.01,16,0.09956761107319584,-0.033789548962146226,0.13769976566217745,0.6160521670026355
quadratic,F4,N2,adam,4,15000,0.01,5,0.12357646430482627,-0.038707888658731565,0.18183970204242128,0.6073556670016842
quadratic,F4,N2,adamw,0,15000,0.01,34,0.11877595042314251,-0.15855857630146236,0.11683582893215086,0.6242442910006503
quadratic,F4,N2,adamw,1,15000,0.01,12,0.0915533881436778,-0.04419847533404293,0.15197398457583344,0.6544856659966172
quadratic,F4,N2,adamw,2,15000,0.01,24,0.09100961458571843,-0.10241277237552987,0.12693847915908635,0.5933831660004216
quadratic,F4,N2,adamw,3,15000,0.01,16,0.0995671487539128,-0.03378973536256111,0.13769862342040495,0.6082799579962739
quadratic,F4,N2,adamw,4,15000,0.01,5,0.12357511293042224,-0.038708159532658507,0.18183877366324236,0.604318500001682
quadratic,F4,N3,sgd,0,15000,0.01,44,0.0065041571090948885,-0.17415253274327422,0.02594203635459873,0.3065036250045523
quadratic,F4,N3,sgd,1,15000,0.01,22,0.005241414067244255,-0.06276679869775385,0.023803385266277344,0.2834148749971064
quadratic,F4,N3,sgd,2,15000,0.01,35,0.004007577616549311,-0.11794868462818464,0.020087109675608637,0.30677566699887393
quadratic,F4,N3,sgd,3,15000,0.01,18,0.006241328610895498,-0.05057263374958128,0.023877349349364464,0.2811125419975724
quadratic,F4,N3,sgd,4,15000,0.01,26,0.007922325776716742,-0.06498720773465262,0.026031877196731095,0.27662874999805354
quadratic,F4,N3,adam,0,15000,0.01,12,0.07996672522841634,-0.16328753057939474,0.09696163758363929,0.3988854579947656
quadratic,F4,N3,adam,1,15000,0.01,6,0.12577217455048673,-0.044984712714845956,0.12913266187657374,0.3716722499957541
quadratic,F4,N3,adam,2,15000,0.01,12,0.09190069074683102,-0.10342568028553906,0.12163284080366195,0.416168416995788
quadratic,F4,N3,adam,3,15000,0.01,13,0.11433611061024541,-0.03533564605955733,0.11738164900759553,0.435506792004162
quadratic,F4,N3,adam,4,15000,0.01,5,0.0660243873803736,-0.05524673678447552,0.10067128468031673,0.4234976250008913
quadratic,F4,N3,adamw,0,15000,0.01,12,0.07996675900740574,-0.1632875661956826,0.09696138150913088,0.4406318339970312
quadratic,F4,N3,adamw,1,15000,0.01,6,0.12577190247055367,-0.04498486293247668,0.12913175333648433,0.4631489169987617
quadratic,F4,N3,adamw,2,15000,0.01,12,0.09190016772460594,-0.10342578594565108,0.12163252432136827,0.39965804199891863
quadratic,F4,N3,adamw,3,15000,0.01,13,0.11433447934321327,-0.03533582200054329,0.11738120369703517,0.43719133300328394
quadratic,F4,N3,adamw,4,15000,0.01,5,0.06602416163614841,-0.05524676378701432,0.10067116143249036,0.4002089999994496
quadratic,F4,N4,sgd,0,15000,0.01,66,0.07753393673252013,-0.16174132389609833,0.11757756211427124,0.7395447910021176
quadratic,F4,N4,sgd,1,15000,0.01,200,0.10591942620094236,-0.04689602400710302,0.12779499258657814,0.7497447499990813
quadratic,F4,N4,sgd,2,15000,0.01,42,0.1054880891631072,-0.09944912197411408,0.1369556184556126,0.7332916659943294
quadratic,F4,N4,sgd,3,15000,0.01,66,0.07181631927576393,-0.036350999767380945,0.12810068811398212,0.7222039999978733
quadratic,F4,N4,sgd,4,15000,0.01,33,0.16476394120764062,-0.02665539275782769,0.22628846990088136,0.7036301249972894
quadratic,F4,N4,adam,0,15000,0.01,1814,0.30869619905616735,-0.1259682281722894,0.21603395067277112,0.8161099580029259
quadratic,F4,N4,adam,1,15000,0.01,-1,0.3906857125283244,-0.010324036098310618,0.20660899378794254,0.8000490830017952
quadratic,F4,N4,adam,2,15000,0.01,7037,0.31468601753467906,-0.07109852164462901,0.2044370277484866,0.8061570409990964
quadratic,F4,N4,adam,3,15000,0.01,11075,0.21886736831860895,-0.01429734134040754,0.19803703577766285,0.8692450829985319
quadratic,F4,N4,adam,4,15000,0.01,-1,0.30684675050857657,0.004873907950448453,0.30045023827161443,0.7968107920023613
quadratic,F4,N4,adamw,0,15000,0.01,1814,0.30869396302189517,-0.12596854964105672,0.21603326544523854,0.7876614999986487
quadratic,F4,N4,adamw,1,15000,0.01,-1,0.39068380534394737,-0.010324332211074205,0.20660848340380092,0.7480474580006558
quadratic,F4,N4,adamw,2,15000,0.01,7037,0.3146840420627488,-0.07109875961345671,0.20443662711949917,0.8133052499979385
quadratic,F4,N4,adamw,3,15000,0.01,11075,0.21886618563751334,-0.014297590648199396,0.1980363197604392,0.691610750000109
quadratic,F4,N4,adamw,4,15000,0.01,-1,0.30684220459772427,0.004872812628720774,0.30044782707641843,0.7337003339998773
quadratic,FA,N1,sgd,0,15000,0.01,44,0.0022424862391551923,-0.17471121568868164,0.017588299516762308,19.662769667003886
quadratic,FA,N1,sgd,1,15000,0.01,21,0.0024280163489746303,-0.06315391210833032,0.013956038359767902,19.637938416999532
quadratic,FA,N1,sgd,2,15000,0.01,34,0.0021864025253677385,-0.11814438841206001,0.017094518168207645,19.587681791999785
quadratic,FA,N1,sgd,3,15000,0.01,19,0.002450217060377603,-0.05103550211584163,0.015038750569771218,19.738991790996806
quadratic,FA,N1,sgd,4,15000,0.01,25,0.00231016878218235,-0.06559941169438278,0.016317809319753802,20.223379499999282
quadratic,FA,N1,adam,0,15000,0.01,11,0.04240623418583109,-0.17023702908960456,0.06039833969829225,19.04152966699621
quadratic,FA,N1,adam,1,15000,0.01,7,0.03736801613599386,-0.056853933750051315,0.08081153448970659,19.692822292003257
quadratic,FA,N1,adam,2,15000,0.01,8,0.025450341911802527,-0.11380019866238825,0.07503248199111798,19.80478050000238
quadratic,FA,N1,adam,3,15000,0.01,5,0.03573409801039341,-0.04573231335449985,0.07513586733926635,19.68454091699823
quadratic,FA,N1,adam,4,15000,0.01,6,0.03237316332760715,-0.06032686773986508,0.07519087795712036,19.912037458001578
quadratic,FA,N1,adamw,0,15000,0.01,11,0.04240556778019314,-0.1702370859214335,0.06039805003172142,19.81645695900079
quadratic,FA,N1,adamw,1,15000,0.01,7,0.0373678612038072,-0.056853949931621066,0.08081146001351316,19.751957375003258
quadratic,FA,N1,adamw,2,15000,0.01,8,0.02545021492004651,-0.1138002299445971,0.0750321397903066,19.97299145800207
quadratic,FA,N1,adamw,3,15000,0.01,5,0.035733718092033864,-0.0457323756139288,0.07513543596025342,19.917591292003635
quadratic,FA,N1,adamw,4,15000,0.01,6,0.032372450751765945,-0.06032697909230017,0.0751901233576863,19.719553000002634
quadratic,FA,N2,sgd,0,15000,0.01,47,0.021914586918543335,-0.1716976885154632,0.0569091994676605,19.961808749998454
quadratic,FA,N2,sgd,1,15000,0.01,25,0.0215316541944465,-0.05954174795687965,0.06558597242280229,20.11961275000067
quadratic,FA,N2,sgd,2,15000,0.01,41,0.021354564063299407,-0.11455600747124986,0.06504712584926105,19.9620701659951
quadratic,FA,N2,sgd,3,15000,0.01,20,0.030909978996751044,-0.04640185789845082,0.06796782203566328,20.184107541004778
quadratic,FA,N2,sgd,4,15000,0.01,25,0.029280308567675488,-0.060873785481171935,0.07237543618122279,20.561047374998452
quadratic,FA,N2,adam,0,15000,0.01,35,0.10034028848597568,-0.16042116021785152,0.10809832506356619,20.152259250004136
quadratic,FA,N2,adam,1,15000,0.01,23,0.0836900751883953,-0.04775529887276392,0.13198411687373077,19.735346042005403
quadratic,FA,N2,adam,2,15000,0.01,15,0.07802098186111589,-0.10325873447218459,0.12429417565323297,20.028123750002123
quadratic,FA,N2,adam,3,15000,0.01,20,0.08779133701943431,-0.032703087830440694,0.1502475806499519,19.793848499997694
quadratic,FA,N2,adam,4,15000,0.01,27,0.14584561707913068,-0.037768963053761,0.17932887806947653,20.05819470899587
quadratic,FA,N2,adamw,0,15000,0.01,35,0.10033902910075386,-0.16042138340134227,0.10809743923304266,19.701268167002127
quadratic,FA,N2,adamw,1,15000,0.01,23,0.08368978884415906,-0.04775532400148812,0.13198410208576283,20.393069541998557
quadratic,FA,N2,adamw,2,15000,0.01,15,0.07802013104935993,-0.10325890643902783,0.12429348148889899,19.61603699999978
quadratic,FA,N2,adamw,3,15000,0.01,20,0.08779003980721486,-0.032703375438725826,0.15024632957681108,20.313085125002544
quadratic,FA,N2,adamw,4,15000,0.01,27,0.14584436028638365,-0.03776918992291149,0.17932817003969795,19.616531667001254
quadratic,FA,N3,sgd,0,15000,0.01,44,0.005292661011246801,-0.17431551004948564,0.02412809755634675,19.13054425000155
quadratic,FA,N3,sgd,1,15000,0.01,22,0.004760851699046332,-0.06287258545292139,0.02123851033213226,18.842204374996072
quadratic,FA,N3,sgd,2,15000,0.01,34,0.004112745122622677,-0.11793098358857722,0.0197694301962001,18.657258125000226
quadratic,FA,N3,sgd,3,15000,0.01,18,0.005963449971122013,-0.05069074413038155,0.02099158898566848,19.228185667001526
quadratic,FA,N3,sgd,4,15000,0.01,26,0.0069915650204493635,-0.06505603722758667,0.025179306744230894,18.819179584002995
quadratic,FA,N3,adam,0,15000,0.01,15,0.06574838756659379,-0.1635737317687564,0.1043302969230412,18.794486792001408
quadratic,FA,N3,adam,1,15000,0.01,13,0.08646817557779644,-0.047258736287687744,0.13535532491384927,19.033822666999185
quadratic,FA,N3,adam,2,15000,0.01,16,0.07722343797712676,-0.10722260038811346,0.09814627338744673,19.200201749998087
quadratic,FA,N3,adam,3,15000,0.01,13,0.08094730052759072,-0.0395463242245007,0.09843616121331848,18.973515000005136
quadratic,FA,N3,adam,4,15000,0.01,9,0.06442645602438576,-0.05542562111915822,0.09853226900532834,19.261707459001627
quadratic,FA,N3,adamw,0,15000,0.01,15,0.06574783070239586,-0.1635738056540711,0.10432999558529413,19.068314541997097
quadratic,FA,N3,adamw,1,15000,0.01,13,0.0864674104988756,-0.047258904471724386,0.13535454857342993,18.734136625003885
quadratic,FA,N3,adamw,2,15000,0.01,16,0.0772228306393266,-0.10722266819209605,0.09814612850088243,18.64233974999661
quadratic,FA,N3,adamw,3,15000,0.01,13,0.08094667165297344,-0.03954640080748892,0.09843590724766904,19.26724975000252
quadratic,FA,N3,adamw,4,15000,0.01,9,0.06442601845960608,-0.05542570013392224,0.09853188642496125,19.322338707999734
quadratic,FA,N4,sgd,0,15000,0.01,65,0.0749296794408229,-0.1619676217864611,0.1171951111660174,19.493344499998784
quadratic,FA,N4,sgd,1,15000,0.01,204,0.09077966631235586,-0.047615105608543276,0.12856097482879034,19.405961000004027
quadratic,FA,N4,sgd,2,15000,0.01,39,0.10569533226930385,-0.09914577660339785,0.1387037517465851,19.89601608299563
quadratic,FA,N4,sgd,3,15000,0.01,69,0.07346444968563258,-0.035841189903533466,0.13052614814298827,19.683896374997857
quadratic,FA,N4,sgd,4,15000,0.01,33,0.1593305613063663,-0.027219364044047317,0.22560142534674013,19.61193925000407
quadratic,FA,N4,adam,0,15000,0.01,460,0.22592903852737975,-0.13623535145097856,0.19877116829139058,20.720348625000042
quadratic,FA,N4,adam,1,15000,0.01,8428,0.2858020102845537,-0.01785605087316436,0.19875633281322994,20.80736587499996
quadratic,FA,N4,adam,2,15000,0.01,7040,0.25313288039234066,-0.0794469623595154,0.18790239509879983,20.278220625004906
quadratic,FA,N4,adam,3,15000,0.01,11077,0.18376091074455997,-0.017899115839469168,0.18871084345999667,20.973550292001164
quadratic,FA,N4,adam,4,15000,0.01,-1,0.2866348065908888,0.0005133427674278712,0.29341806293697614,21.008539084003132
quadratic,FA,N4,adamw,0,15000,0.01,460,0.22592664230969375,-0.13623566812588453,0.19877047624475455,20.410753417003434
quadratic,FA,N4,adamw,1,15000,0.01,8428,0.2857993008854144,-0.017856491273320854,0.1987553972441585,20.297472999998718
quadratic,FA,N4,adamw,2,15000,0.01,7040,0.25313134958539024,-0.07944705047308209,0.18790235026070792,21.349488166997617
quadratic,FA,N4,adamw,3,15000,0.01,11077,0.1837597371840764,-0.01789938023529747,0.18871005458001036,20.994290708003973
quadratic,FA,N4,adamw,4,15000,0.01,-1,0.2866307393175841,0.0005123780501875841,0.2934158994400146,20.36346033299924
logistic,F0,N1,sgd,0,15000,0.05,18,7.375763567586652e-05,0.10829297989593215,0.959,4.161562957997376
logistic,F0,N1,sgd,1,15000,0.05,16,9.505803400824623e-05,0.11504056343233039,0.946,4.199181666997902
logistic,F0,N1,sgd,2,15000,0.05,18,0.00011913164075251009,0.10507725161166957,0.946,4.242439458997978
logistic,F0,N1,sgd,3,15000,0.05,17,0.00010891798036572342,0.11171263679136288,0.958,4.34372595899913
logistic,F0,N1,sgd,4,15000,0.05,21,7.97809944037997e-05,0.1076465197133304,0.954,4.475429374993837
logistic,F0,N1,adam,0,15000,0.05,4,0.0006523048708022731,0.11307097469104141,0.959,4.189972916996339
logistic,F0,N1,adam,1,15000,0.05,2,0.0016843017361327197,0.1433961238897659,0.944,4.698013000001083
logistic,F0,N1,adam,2,15000,0.05,3,0.0008328779836329992,0.11231531617679175,0.938,4.670350125001278
logistic,F0,N1,adam,3,15000,0.05,3,0.0005424914741420745,0.11970686335853102,0.958,4.872673917001521
logistic,F0,N1,adam,4,15000,0.05,3,0.0005784006360994928,0.12002015812965276,0.948,4.600079916999675
logistic,F0,N1,adamw,0,15000,0.05,4,0.0006586567966620512,0.11299211179013545,0.959,4.7189128329991945
logistic,F0,N1,adamw,1,15000,0.05,2,0.0016979729536829872,0.14315978587037523,0.944,4.8724447499989765
logistic,F0,N1,adamw,2,15000,0.05,3,0.0008380317433851822,0.11227442083995175,0.938,4.595359709004697
logistic,F0,N1,adamw,3,15000,0.05,3,0.0005491335432283958,0.11951294301926396,0.958,4.796358624997083
logistic,F0,N1,adamw,4,15000,0.05,3,0.0005868233225470226,0.11969389940026075,0.948,4.790610290998302
logistic,F0,N2,sgd,0,15000,0.05,19,0.0022416655691799158,0.1428623595157162,0.937,4.7968194159984705
logistic,F0,N2,sgd,1,15000,0.05,14,0.002307525712986765,0.14614209479110435,0.94,4.4668669999955455
logistic,F0,N2,sgd,2,15000,0.05,21,0.0032229684471788153,0.14372887313139648,0.925,4.663237790999119
logistic,F0,N2,sgd,3,15000,0.05,18,0.003291749896946264,0.15426791573747814,0.934,4.817827332997695
logistic,F0,N2,sgd,4,15000,0.05,21,0.002315727763642497,0.13754904978494817,0.933,4.470248458004789
logistic,F0,N2,adam,0,15000,0.05,3,0.003638973045779141,0.8689032718184261,0.931,4.880667666999216
logistic,F0,N2,adam,1,15000,0.05,2,0.0031832915652278073,0.6670456474159023,0.933,4.732942874994478
logistic,F0,N2,adam,2,15000,0.05,3,0.007149498648040474,0.596398855063029,0.904,4.553560209002171
logistic,F0,N2,adam,3,15000,0.05,3,0.004440161410533087,0.5173795609905762,0.926,4.5771899160026805
logistic,F0,N2,adam,4,15000,0.05,4,0.003740904809241887,0.6243598656258672,0.932,4.698648665995279
logistic,F0,N2,adamw,0,15000,0.05,3,0.003672994267664357,0.856288659545724,0.931,4.669811750005465
logistic,F0,N2,adamw,1,15000,0.05,2,0.003211320280309536,0.6567637270367945,0.934,4.587945332998061
logistic,F0,N2,adamw,2,15000,0.05,3,0.0073557981088570494,0.5799006814612103,0.902,4.71005708300072
logistic,F0,N2,adamw,3,15000,0.05,3,0.004464374063870187,0.503900475244301,0.926,4.660929292003857
logistic,F0,N2,adamw,4,15000,0.05,4,0.0038434687946164252,0.6008720485211082,0.931,4.665382541999861
logistic,F0,N3,sgd,0,15000,0.05,18,0.0005222031160224047,0.11197941774196456,0.954,4.416972125000029
logistic,F0,N3,sgd,1,15000,0.05,18,0.0003663934564487939,0.11829766033679243,0.942,4.049186165997526
logistic,F0,N3,sgd,2,15000,0.05,17,0.000569838905386698,0.10896881885365602,0.945,4.33782341699407
logistic,F0,N3,sgd,3,15000,0.05,17,0.0005159010378547928,0.11393117538682049,0.958,4.180809749996115
logistic,F0,N3,sgd,4,15000,0.05,17,0.0005283297361017599,0.1114412507438448,0.944,4.039396708001732
logistic,F0,N3,adam,0,15000,0.05,5,0.0008711814036292275,0.13721044080890724,0.95,4.339831165998476
logistic,F0,N3,adam,1,15000,0.05,3,0.0012197116849884365,0.13344663935822515,0.943,4.2156947089970345
logistic,F0,N3,adam,2,15000,0.05,2,0.0014170521438746971,0.13478451222897186,0.942,4.321465957997134
logistic,F0,N3,adam,3,15000,0.05,3,0.0016333694093979805,0.17212068056488755,0.95,4.228178291996301
logistic,F0,N3,adam,4,15000,0.05,4,0.0019743200447433387,0.15099997126143253,0.939,4.125566124996112
logistic,F0,N3,adamw,0,15000,0.05,5,0.0008903701459938517,0.13604319837833093,0.95,4.288921457999095
logistic,F0,N3,adamw,1,15000,0.05,3,0.0012387386913069575,0.13321093434616105,0.943,4.144215542000893
logistic,F0,N3,adamw,2,15000,0.05,2,0.0014378354542008381,0.13385998130649746,0.941,4.314491165998334
logistic,F0,N3,adamw,3,15000,0.05,3,0.0016587446126213317,0.1696868237338599,0.951,4.223382750002202
logistic,F0,N3,adamw,4,15000,0.05,4,0.0020195054710437596,0.14966927905926972,0.939,4.176734708998993
logistic,F0,N4,sgd,0,15000,0.05,22,0.0077325123594892894,0.3878213074237876,0.919,4.044437624994316
logistic,F0,N4,sgd,1,15000,0.05,17,0.01354330924738049,0.3183966409171603,0.884,4.114968583002337
logistic,F0,N4,sgd,2,15000,0.05,24,0.009448928914318777,0.3684115543445887,0.909,4.141145125002367
logistic,F0,N4,sgd,3,15000,0.05,17,0.0038533100803385205,0.2787244637913952,0.941,4.290533207997214
logistic,F0,N4,sgd,4,15000,0.05,24,0.08966296124694503,4.027632010298525,0.762,3.953711583002587
logistic,F0,N4,adam,0,15000,0.05,7,0.007209513852770892,1.8275279982454067,0.918,4.05040754199581
logistic,F0,N4,adam,1,15000,0.05,5,0.017246645451016535,1.0309936978053225,0.872,4.357074375002412
logistic,F0,N4,adam,2,15000,0.05,4,0.010480700669447007,1.240144885809674,0.902,4.290323500004888
logistic,F0,N4,adam,3,15000,0.05,2,0.003960986372749316,1.14776293414493,0.94,3.827008375003061
logistic,F0,N4,adam,4,15000,0.05,4,0.014582708857816314,1.8718901105904473,0.903,3.92412979099754
logistic,F0,N4,adamw,0,15000,0.05,7,0.007297872082541574,1.7954023461240545,0.917,4.046532084001228
logistic,F0,N4,adamw,1,15000,0.05,5,0.01740496489597011,1.0238718092549646,0.871,4.13394933300151
logistic,F0,N4,adamw,2,15000,0.05,4,0.010720452547618756,1.2249107086143576,0.902,4.262326832998951
logistic,F0,N4,adamw,3,15000,0.05,2,0.004068340115382383,1.1223425121892163,0.94,4.106501374997606
logistic,F0,N4,adamw,4,15000,0.05,4,0.014948282732936035,1.8433706871935802,0.901,4.28052820800076
logistic,F1,N1,sgd,0,15000,0.05,19,7.253649598930853e-05,0.10828065174434678,0.959,3.9693568750008126
logistic,F1,N1,sgd,1,15000,0.05,17,9.574540954952553e-05,0.11505398770600604,0.946,4.043676667002728
logistic,F1,N1,sgd,2,15000,0.05,18,0.0001159156507530816,0.10503489796692361,0.946,3.9014724579974427
logistic,F1,N1,sgd,3,15000,0.05,17,0.00010979913371715586,0.11173694733176558,0.959,3.877982833000715
logistic,F1,N1,sgd,4,15000,0.05,20,7.67878739983679e-05,0.10759446476621663,0.954,4.030670125001052
logistic,F1,N1,adam,0,15000,0.05,4,0.0008864787195273459,0.11810547927801879,0.958,4.345912832999602
logistic,F1,N1,adam,1,15000,0.05,3,0.002319306633278308,0.15986306249632082,0.942,4.210928667002008
logistic,F1,N1,adam,2,15000,0.05,3,0.0011031135000286307,0.1194412429075178,0.939,4.2702057090064045
logistic,F1,N1,adam,3,15000,0.05,2,0.0008764104931123874,0.1317992290353688,0.957,4.348416416003602
logistic,F1,N1,adam,4,15000,0.05,3,0.0008980726552781453,0.13417857060772106,0.948,4.175854500004789
logistic,F1,N1,adamw,0,15000,0.05,4,0.0008916252488844077,0.11798878586178403,0.958,4.323812791997625
logistic,F1,N1,adamw,1,15000,0.05,3,0.002333396993409826,0.15958776432767838,0.942,4.254655374999857
logistic,F1,N1,adamw,2,15000,0.05,3,0.001109276684511569,0.11937264409320629,0.939,4.094723791000433
logistic,F1,N1,adamw,3,15000,0.05,2,0.0008845359086691834,0.13156490343861194,0.957,4.37398591699457
logistic,F1,N1,adamw,4,15000,0.05,3,0.0009097944149723801,0.1337806609867614,0.948,4.088699499996437
logistic,F1,N2,sgd,0,15000,0.05,18,0.0022593605574677367,0.14320177614371735,0.937,4.036145374993794
logistic,F1,N2,sgd,1,15000,0.05,14,0.0022852527955074774,0.14591042050944775,0.939,4.1178647089982405
logistic,F1,N2,sgd,2,15000,0.05,20,0.00323696904346973,0.14396990023386722,0.925,4.159325874999922
logistic,F1,N2,sgd,3,15000,0.05,17,0.0033040633732274887,0.15438455287727001,0.934,3.94142812499922
logistic,F1,N2,sgd,4,15000,0.05,21,0.0023262083622342528,0.13769379631615708,0.933,3.9175440830003936
logistic,F1,N2,adam,0,15000,0.05,4,0.0037194227006432466,1.1113720746323998,0.93,4.166661208997539
logistic,F1,N2,adam,1,15000,0.05,2,0.0031872293115497064,0.8296328092620958,0.933,3.993893457998638
logistic,F1,N2,adam,2,15000,0.05,3,0.007309099144598596,0.7409596385944561,0.903,3.9897881249999045
logistic,F1,N2,adam,3,15000,0.05,3,0.0044782554306172185,0.6275811594241104,0.927,4.118314040999394
logistic,F1,N2,adam,4,15000,0.05,3,0.003816754701949323,0.783752339761082,0.931,3.88172774999839
logistic,F1,N2,adamw,0,15000,0.05,4,0.0037556114283165743,1.09536332024401,0.929,4.018874249995861
logistic,F1,N2,adamw,1,15000,0.05,2,0.0032168932442842844,0.8169653616842393,0.934,4.0644794999971054
logistic,F1,N2,adamw,2,15000,0.05,3,0.007521527309868235,0.720118811299737,0.903,4.296004791998712
logistic,F1,N2,adamw,3,15000,0.05,3,0.004500427017849532,0.6107023772989302,0.927,4.316067041996575
logistic,F1,N2,adamw,4,15000,0.05,3,0.0039240353062487765,0.7537274215402545,0.93,4.083270082999661
logistic,F1,N3,sgd,0,15000,0.05,19,0.00020093598976082773,0.10805610564428665,0.961,3.950709292003012
logistic,F1,N3,sgd,1,15000,0.05,18,0.0003588063558542923,0.11820706637063128,0.943,4.109169000003021
logistic,F1,N3,sgd,2,15000,0.05,17,0.0005735312747110395,0.10897429220037948,0.946,4.077854916999058
logistic,F1,N3,sgd,3,15000,0.05,18,0.0005317642978345712,0.11414511518778883,0.958,4.008273833002022
logistic,F1,N3,sgd,4,15000,0.05,17,0.0005206007169414392,0.11134220474015244,0.944,4.11633924999478
