domain,series,filter,optimizer,model,seed,t_conv,conv,slope,floor_p50,floor_p10,floor_p90,auc,final_grad,holdout,alpha_hat,hurst_hat
financial_daily,BTC-USD,F10,adam,classification,1,1926,1,-2.1609362168049944,4.475447776598854e-05,3.6244540222312794e-05,5.636487067929013e-05,-3.710087902269043,3.556313538502804e-05,0.49760765550239233,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,F10,adam,classification,2,2163,1,-1.3818487835962792,6.39890720387778e-05,5.767834691209119e-05,7.455081899862156e-05,-3.6359801663348645,5.386073438752352e-05,0.49920255183413076,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,F10,adam,classification,3,2310,1,-1.8259122716100136,6.11854583984959e-05,4.9430256611437604e-05,7.391205227008989e-05,-3.627502607677054,4.941575846174097e-05,0.49760765550239233,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,F11,sgd,regression,0,415,1,-0.6743006998577119,3.072188353203893e-05,7.420480489217271e-06,0.00010990948720467959,-3.9472252971896715,4.674915319012903e-05,0.6975597372932222,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,F11,sgd,regression,1,405,1,1.6756064075764188,3.524615639180191e-05,1.0398655861836448e-05,0.00011367924751541758,-4.006507638760404,6.770163556802408e-05,0.6947967329224991,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,F11,sgd,regression,2,417,1,-1.7527504646020042,3.829076011870809e-05,1.4878564954707769e-05,7.529508231458838e-05,-3.957738739768019,2.571818218490381e-05,0.6962786998903728,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,F11,sgd,regression,3,400,1,3.730761351769983,3.789633066383384e-05,1.5453027525185523e-05,0.00011673871086914909,-3.9986887229981436,1.672297267493057e-05,0.6956246048865808,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,F11,sgd,classification,0,4000,0,-2.595737161329938,0.00027472858057580365,0.00021023046729114965,0.0003483843475687559,-2.974718399734316,0.00020267704604267638,0.4704944178628389,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,F11,sgd,classification,1,4000,0,-2.178004627623814,0.0002661138516375912,0.0002200813440589311,0.00032172111973226546,-2.983469439231801,0.00020712174930712898,0.47368421052631576,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,F11,sgd,classification,2,4000,0,-1.8662234284322623,0.00028211122483960503,0.00023569936159328805,0.00032595502629423443,-2.985749405786594,0.00022142095044139836,0.46570972886762363,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,F11,sgd,classification,3,4000,0,-2.581768147920012,0.00027387023380051536,0.00020270748142871712,0.0003425869075945167,-2.9782239475222743,0.00020043318804443126,0.47208931419457734,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,F11,adam,regression,0,85,1,-0.8740849476512652,0.0007207805447603218,0.0002356596690556053,0.001993929449983876,-3.135332858934253,0.0004831634825105467,0.6928860006459492,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,F11,adam,regression,1,76,1,-0.31668043774599364,0.0006086101186692436,0.0002231821400320475,0.001623497065682492,-3.1707876050422557,0.0009527612550900084,0.69183620224007,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,F11,adam,regression,2,72,1,-0.395309556517038,0.0007039769270948085,0.00024379107152892703,0.001950582039228904,-3.141540113530663,0.0011361386302198952,0.7014651650942827,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,F11,adam,regression,3,79,1,0.8712095639170387,0.0006271725619709322,0.00023696861698230224,0.001406210220053498,-3.163376042736163,9.755607015748658e-05,0.6942356858646891,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,F11,adam,classification,0,352,1,-1.4148710873570995,5.300861688601359e-05,1.8479071919262907e-05,0.00017435351334196836,-4.039141254819729,5.410954285782362e-05,0.45933014354066987,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,F11,adam,classification,1,345,1,0.6275879127752989,6.275440712757036e-05,1.6099673890306174e-05,0.00015019084950124067,-4.088352397020069,7.89398067848852e-05,0.4625199362041467,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,F11,adam,classification,2,426,1,-1.0416028062670453,5.8002860401499225e-05,1.92286462414599e-05,0.0001363913147890361,-4.097531295513679,4.8428661946544044e-05,0.4625199362041467,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,F11,adam,classification,3,377,1,2.572874327196124,6.518928661477804e-05,2.3251733286757326e-05,0.00016870283353026818,-4.0983827661743915,5.299533533185753e-05,0.4784688995215311,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,FA,sgd,regression,0,640,1,-3.342932244144403,9.510512820216907e-06,3.792889070035809e-06,2.8562274616111425e-05,-4.0825646410932315,2.172398898464709e-05,0.662597774792567,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,FA,sgd,regression,1,637,1,0.7020284863791564,1.1145115818553572e-05,3.54351476198273e-06,6.711936423475689e-05,-4.0668031852962105,1.157923346081351e-05,0.660955390615025,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,FA,sgd,regression,2,593,1,-1.3086028511186965,1.7079437398665624e-05,9.343267086632355e-06,3.8234743772835523e-05,-4.101869497609963,1.0435643493802983e-05,0.6626057513889596,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,FA,sgd,regression,3,566,1,0.051594174973734315,1.2320826644433054e-05,4.552093106104365e-06,2.8131790025980652e-05,-4.129060009769509,9.980599577550888e-06,0.6617199316148366,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,FA,sgd,classification,0,4000,0,-1.6971398963339028,0.0006493882899038953,0.0005519886130951187,0.0007602130652499723,-2.7131351142477143,0.000534563064745267,0.4768740031897927,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,FA,sgd,classification,1,4000,0,-1.5401626068206518,0.0005959439379523029,0.000524965740057947,0.0006927190051341238,-2.7347750373302713,0.000516383561793398,0.47527910685805425,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,FA,sgd,classification,2,4000,0,-1.5237883784677009,0.0006279483267008243,0.0005497716186535558,0.0007222510765682606,-2.7233977139057544,0.0005271930592056805,0.4768740031897927,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,FA,sgd,classification,3,4000,0,-1.5723181543483908,0.0006508957987456003,0.0005465788956942731,0.0007509120675947407,-2.718270557944164,0.0005393503637533201,0.47527910685805425,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,FA,adam,regression,0,89,1,-1.0520529109156098,0.00021875454239848424,6.863297739083201e-05,0.0007764264681976073,-3.5455232328143538,0.0005265006156742508,0.6588303408791872,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,FA,adam,regression,1,78,1,-1.0450474965841952,0.00017580385739374873,6.015669818195411e-05,0.0005961785028803932,-3.608177063880349,0.0004042808120212456,0.6571621479474185,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,FA,adam,regression,2,65,1,-0.701680441384794,0.00023832785615247485,9.082503162946802e-05,0.0006045642777322709,-3.5693921596597997,0.00015920496372055776,0.6650273967262474,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,FA,adam,regression,3,83,1,2.828332227231976,0.00025309544958215476,8.925113330071013e-05,0.0005602349910577421,-3.598691774645028,0.00022953134686300438,0.658954121840634,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,FA,adam,classification,0,548,1,-2.905892690799341,9.764282529135185e-06,3.94791858591908e-06,4.397831530061315e-05,-4.403796733523274,2.9262964250431348e-05,0.47527910685805425,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,FA,adam,classification,1,604,1,2.2718538223701645,1.516124741655361e-05,4.913363739979554e-06,8.063423201284532e-05,-4.378451519915311,9.003045378639772e-06,0.47368421052631576,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,FA,adam,classification,2,584,1,-2.3027671409377057,1.743492944240956e-05,8.351489380805245e-06,5.096741754970343e-05,-4.362901527024815,9.908490485936391e-06,0.4768740031897927,1.5915786802639138,0.05821159164148089
financial_daily,BTC-USD,FA,adam,classification,3,481,1,1.2518751949934173,1.7249898859097895e-05,7.365023404030255e-06,2.6390817316025802e-05,-4.481536066415368,1.2253473964097537e-05,0.47368421052631576,1.5915786802639138,0.05821159164148089
financial_daily,DIA,F0,sgd,regression,0,96,1,-0.8742298696136767,0.00012415873814170377,2.9798307613963956e-05,0.00026506390760224505,-3.899587678215961,5.856439647404264e-05,0.8868826855483977,1.362176205278077,0.06588492207012539
financial_daily,DIA,F0,sgd,regression,1,119,1,0.3825686239738435,8.904539393698435e-05,3.332872475632741e-05,0.00021785612525040846,-3.935882248663361,0.0001526022590757566,0.8867302781061656,1.362176205278077,0.06588492207012539
financial_daily,DIA,F0,sgd,regression,2,127,1,-1.0113099644237518,0.00010920105356062017,5.135359880443203e-05,0.0002204991842464316,-3.9083128728750545,7.908249965283706e-05,0.8867847550174311,1.362176205278077,0.06588492207012539
financial_daily,DIA,F0,sgd,regression,3,105,1,2.01724260085534,0.00011485144014701416,4.272286365349786e-05,0.0002713600325231861,-3.910666987181627,0.00011651671241918637,0.8868297419705488,1.362176205278077,0.06588492207012539
financial_daily,DIA,F0,sgd,classification,0,1679,1,-0.7052313424973878,8.104792935306834e-06,3.100777382423392e-06,2.4363732242253516e-05,-4.749718303442325,2.1645075985180625e-05,0.5023923444976076,1.362176205278077,0.06588492207012539
financial_daily,DIA,F0,sgd,classification,1,3470,1,2.1708050920967157,1.659602538648678e-05,6.329173906070747e-06,2.6208374612768374e-05,-4.65023102422601,1.5198052399187878e-05,0.518341307814992,1.362176205278077,0.06588492207012539
financial_daily,DIA,F0,sgd,classification,2,2314,1,-1.8143196903917587,1.7037940309756636e-05,1.2726863467908637e-05,2.215624400827413e-05,-4.623072845322638,1.8081797598102743e-05,0.5007974481658692,1.362176205278077,0.06588492207012539
financial_daily,DIA,F0,sgd,classification,3,516,1,2.0745137049159914,1.203023266318261e-05,5.784309827157492e-06,3.561781504278859e-05,-4.847298738116935,3.855112212711168e-06,0.5087719298245614,1.362176205278077,0.06588492207012539
financial_daily,DIA,F0,adam,regression,0,4000,0,0.21173668073912338,0.002256116489623242,0.000873811209612579,0.004636491456865262,-2.70601851357358,0.0006315332566070717,0.8872504470414941,1.362176205278077,0.06588492207012539
financial_daily,DIA,F0,adam,regression,1,817,1,-0.48801418246248024,0.0020976987286345245,0.0008316273005697146,0.004257129187089833,-2.709368284484569,0.0017517327643617215,0.8872456796694018,1.362176205278077,0.06588492207012539
financial_daily,DIA,F0,adam,regression,2,579,1,0.04178384757302576,0.0022566719179191036,0.0008482290433639114,0.004793053316755401,-2.700783755772352,0.0012786547545077366,0.8878318946246347,1.362176205278077,0.06588492207012539
financial_daily,DIA,F0,adam,regression,3,334,1,0.8486397037302524,0.0020161498585360266,0.0008012471075644926,0.004549527275263448,-2.694929455013071,0.0008018462139932622,0.8865309182758836,1.362176205278077,0.06588492207012539
financial_daily,DIA,F0,adam,classification,0,4000,0,-1.2125847310494917,0.0002530592387789585,8.724484853286861e-05,0.0007087981874200671,-3.553391282629127,6.776376042959631e-05,0.4944178628389155,1.362176205278077,0.06588492207012539
financial_daily,DIA,F0,adam,classification,1,4000,0,0.7285919017744463,0.00023430118813553283,9.858694363008262e-05,0.0005012027182017001,-3.5955395485258648,0.00018623524436164687,0.4944178628389155,1.362176205278077,0.06588492207012539
financial_daily,DIA,F0,adam,classification,2,4000,0,-0.38168072471406866,0.0002840106182446919,0.0001366551440149942,0.0005984521079453561,-3.5759946789080317,0.0002842138786384224,0.49760765550239233,1.362176205278077,0.06588492207012539
financial_daily,DIA,F0,adam,classification,3,4000,0,1.1737555972936917,0.00026054250101563,0.00010326837156041324,0.000578798304845235,-3.576784743187557,0.00025070448613466776,0.5055821371610846,1.362176205278077,0.06588492207012539
financial_daily,DIA,F1,sgd,regression,0,885,1,-3.3285564039084625,5.969408181170604e-05,3.6629249851408996e-05,7.227360881220133e-05,-3.626214099967494,3.270465205880275e-05,0.9473529907608824,1.362176205278077,0.06588492207012539
financial_daily,DIA,F1,sgd,regression,1,1101,1,-0.5162056264108035,5.04795699911165e-05,4.30787100551775e-05,8.11672790448978e-05,-3.6545321469203254,3.8105149041233424e-05,0.947126274526982,1.362176205278077,0.06588492207012539
financial_daily,DIA,F1,sgd,regression,2,905,1,-2.8463890995733214,4.135189419244049e-05,2.9108751801173005e-05,5.973340505576927e-05,-3.6906517661385987,2.6056238984693992e-05,0.948381140123213,1.362176205278077,0.06588492207012539
financial_daily,DIA,F1,sgd,regression,3,775,1,-2.3825436062924332,5.694176574549402e-05,4.015135220991573e-05,7.233113975352177e-05,-3.659916283973356,3.7883226091938285e-05,0.9467330195252733,1.362176205278077,0.06588492207012539
financial_daily,DIA,F1,sgd,classification,0,4000,0,-1.4760171376938636,0.0018921129029185327,0.0016685824521041777,0.0021894001102598895,-2.3142656839800044,0.0016214871519387186,0.46730462519936206,1.362176205278077,0.06588492207012539
financial_daily,DIA,F1,sgd,classification,1,4000,0,-1.489851622845013,0.0018123305568229046,0.001588340847751712,0.0020989873618146864,-2.3255843424928493,0.001550015793400518,0.46730462519936206,1.362176205278077,0.06588492207012539
financial_daily,DIA,F1,sgd,classification,2,4000,0,-1.3739114516916975,0.0019166218775860779,0.0017057104273636094,0.0021871099738253203,-2.3145237941316705,0.0016485044487135696,0.46730462519936206,1.362176205278077,0.06588492207012539
financial_daily,DIA,F1,sgd,classification,3,4000,0,-1.4343153608511898,0.0019075093414959998,0.0016632576049127803,0.002184311224864055,-2.3148868388806285,0.001627452128177593,0.46730462519936206,1.362176205278077,0.06588492207012539
financial_daily,DIA,F1,adam,regression,0,98,1,-2.8313120205115982,6.69255430643177e-05,7.130629138598759e-06,0.00035044834193305143,-4.001635771555049,0.00016707190746058836,0.9509462718562386,1.362176205278077,0.06588492207012539
financial_daily,DIA,F1,adam,regression,1,122,1,-0.34326762810091876,5.872282321575354e-05,1.1553342131035968e-05,0.00036307712920592944,-4.062327287239237,0.0002082131725936845,0.9434946111252199,1.362176205278077,0.06588492207012539
financial_daily,DIA,F1,adam,regression,2,71,1,-0.8800648098554328,5.878263093579881e-05,1.611298461958476e-05,0.0002852294517455087,-4.040328725406342,3.212281327962505e-05,0.9526099288073419,1.362176205278077,0.06588492207012539
financial_daily,DIA,F1,adam,regression,3,118,1,4.960366709579072,9.121420382581359e-05,1.6209439952287326e-05,0.00034842935689296395,-4.071374515705702,1.0984650199147974e-05,0.9494525717705792,1.362176205278077,0.06588492207012539
financial_daily,DIA,F1,adam,classification,0,966,1,-2.626715722210743,4.780978340955984e-05,3.377869599151236e-05,5.6965829488976835e-05,-3.804715752284037,3.184421739736006e-05,0.48165869218500795,1.362176205278077,0.06588492207012539
financial_daily,DIA,F1,adam,classification,1,918,1,-0.7119876702021203,3.8930167949170896e-05,3.554641539130699e-05,4.136202457686328e-05,-3.8660278052654506,3.7435129552713273e-05,0.4768740031897927,1.362176205278077,0.06588492207012539
financial_daily,DIA,F1,adam,classification,2,1014,1,-1.6462454796134278,4.247807676098496e-05,3.689514595903343e-05,5.2000324352586236e-05,-3.82899455088847,3.167959413989161e-05,0.4784688995215311,1.362176205278077,0.06588492207012539
financial_daily,DIA,F1,adam,classification,3,846,1,-1.9324967631575674,4.7965535824598266e-05,3.498334366429075e-05,5.631170250899586e-05,-3.8247359137040506,3.552403906642037e-05,0.4768740031897927,1.362176205278077,0.06588492207012539
financial_daily,DIA,F2,sgd,regression,0,2917,1,-2.7578244825829445,1.1331093288001744e-05,9.807199196610566e-06,1.5363684005960686e-05,-4.147948093286749,9.531390247872878e-06,0.9088742234785792,1.362176205278077,0.06588492207012539
financial_daily,DIA,F2,sgd,regression,1,2274,1,0.6129331705652197,1.0321166221711122e-05,9.075050863601253e-06,1.3022662104915613e-05,-4.279814533137598,1.0732451828489038e-05,0.9098220113892929,1.362176205278077,0.06588492207012539
financial_daily,DIA,F2,sgd,regression,2,2306,1,-1.2276032466939182,1.5305722164473448e-05,1.3246738958820648e-05,1.872554556069079e-05,-4.155707228100343,1.121985270058119e-05,0.9081824087873596,1.362176205278077,0.06588492207012539
financial_daily,DIA,F2,sgd,regression,3,2661,1,-2.0117153070313067,1.1894839389934667e-05,9.001602640933996e-06,1.6208861033921887e-05,-4.1602138998462,9.680270310990443e-06,0.9086168170698874,1.362176205278077,0.06588492207012539
financial_daily,DIA,F2,sgd,classification,0,4000,0,-0.7587330430085383,0.0027146102979391995,0.0025351963696677903,0.0029270605540063746,-2.401048271010288,0.0024946276650355246,0.45773524720893144,1.362176205278077,0.06588492207012539
financial_daily,DIA,F2,sgd,classification,1,4000,0,-0.7729261669352099,0.0026529632043712976,0.0024681797748673908,0.002862763920532535,-2.406805132261623,0.002431820753799039,0.45773524720893144,1.362176205278077,0.06588492207012539
financial_daily,DIA,F2,sgd,classification,2,4000,0,-0.7122192409693154,0.002731056523474556,0.002561108881611048,0.0029255388857079008,-2.4011471485717513,0.002514310114493134,0.45773524720893144,1.362176205278077,0.06588492207012539
financial_daily,DIA,F2,sgd,classification,3,4000,0,-0.7417921527802178,0.0027241572796277485,0.00253202640580279,0.002923728876181748,-2.401371069941421,0.002498313001483053,0.45773524720893144,1.362176205278077,0.06588492207012539
financial_daily,DIA,F2,adam,regression,0,261,1,-5.866940707147528,9.310646028679534e-06,1.2741568036783575e-06,7.253268679589263e-05,-4.728438062929588,7.818567047296974e-06,0.9111451232558023,1.362176205278077,0.06588492207012539
financial_daily,DIA,F2,adam,regression,1,238,1,0.5436569373929765,2.429531222558583e-05,3.2695980294968657e-06,0.00010875835737504062,-4.632579504442878,2.038166309985807e-05,0.9068332549730195,1.362176205278077,0.06588492207012539
financial_daily,DIA,F2,adam,regression,2,97,1,1.0903215261388504,1.8658189807263924e-05,5.648108587272453e-06,7.342502454484526e-05,-4.689394374911885,1.4902193872659162e-05,0.9134808583827007,1.362176205278077,0.06588492207012539
financial_daily,DIA,F2,adam,regression,3,99,1,2.252846012820759,1.5441765492286092e-05,2.7158991253895397e-06,7.813604460384195e-05,-4.7591408447051835,6.858169887836679e-05,0.9052261136762267,1.362176205278077,0.06588492207012539
financial_daily,DIA,F2,adam,classification,0,3326,1,-1.9476354533699765,5.4545862744605534e-05,4.665309974490354e-05,6.682792657718206e-05,-3.7024310116517656,4.514438558501871e-05,0.4625199362041467,1.362176205278077,0.06588492207012539
financial_daily,DIA,F2,adam,classification,1,2827,1,-1.8405908101391133,4.20707987217115e-05,3.564192384581413e-05,5.1354345075113615e-05,-3.777711834955131,3.5486236054978995e-05,0.4625199362041467,1.362176205278077,0.06588492207012539
financial_daily,DIA,F2,adam,classification,2,3377,1,-1.2673025970674627,5.949765726447887e-05,5.441434563088964e-05,6.876995769366046e-05,-3.7002703310639,5.0827150873896363e-05,0.4625199362041467,1.362176205278077,0.06588492207012539
financial_daily,DIA,F2,adam,classification,3,3334,1,-1.66146539478603,5.721583819534259e-05,4.66858065488924e-05,6.775601225319311e-05,-3.694772043043511,4.6820952317053654e-05,0.4625199362041467,1.362176205278077,0.06588492207012539
financial_daily,DIA,F4,sgd,regression,0,3474,1,-3.2301514818536305,3.851377960929035e-05,2.441351418079727e-05,4.739154357699738e-05,-3.8309410131058765,2.3233625933872102e-05,0.9064646938801457,1.362176205278077,0.06588492207012539
financial_daily,DIA,F4,sgd,regression,1,3207,1,-0.9864042182205088,3.4586507710169354e-05,3.107557079404424e-05,4.240017310441209e-05,-3.872312556577608,2.847005579693788e-05,0.9068713291768726,1.362176205278077,0.06588492207012539
financial_daily,DIA,F4,sgd,regression,2,2872,1,-1.5565162498678802,2.890503089348877e-05,2.4398935810479264e-05,3.425399378147801e-05,-3.9205414927528706,1.9883734994522387e-05,0.9077587085417999,1.362176205278077,0.06588492207012539
financial_daily,DIA,F4,sgd,regression,3,3378,1,-3.009020111354675,3.614123434299875e-05,2.2550699174278128e-05,4.693284932739636e-05,-3.8644131435238696,2.2562680372258206e-05,0.9063336825891954,1.362176205278077,0.06588492207012539
financial_daily,DIA,F4,sgd,classification,0,4000,0,-1.0664275809441408,0.0009535021998328434,0.0008677881948277753,0.0010612330422947128,-2.7763150997339756,0.0008497576194980547,0.543859649122807,1.362176205278077,0.06588492207012539
financial_daily,DIA,F4,sgd,classification,1,4000,0,-1.0805550139022946,0.0009039305860881542,0.0008184425281226606,0.0010079316175650912,-2.789518405590867,0.0008050271789289872,0.5406698564593302,1.362176205278077,0.06588492207012539
financial_daily,DIA,F4,sgd,classification,2,4000,0,-0.9578052667854987,0.0009621412942451953,0.0008853430729589496,0.001056320358564598,-2.7773002311920267,0.0008622534080856666,0.543859649122807,1.362176205278077,0.06588492207012539
financial_daily,DIA,F4,sgd,classification,3,4000,0,-1.0185307754725625,0.000959513544563019,0.0008637957027599969,0.0010571793028727855,-2.77769324981919,0.000852275487653496,0.5422647527910686,1.362176205278077,0.06588492207012539
financial_daily,DIA,F4,adam,regression,0,255,1,-1.6444977944942327,6.009239094171401e-05,1.6881697844918336e-05,0.0001887905864201811,-4.116656100741677,5.585379474045717e-05,0.9172470849941928,1.362176205278077,0.06588492207012539
financial_daily,DIA,F4,adam,regression,1,509,1,0.01947794363851037,6.294894147436399e-05,1.0990409600687701e-05,0.00016711764375373347,-4.148917850905755,0.00010318602484533853,0.9078415586456103,1.362176205278077,0.06588492207012539
financial_daily,DIA,F4,adam,regression,2,623,1,-1.359314285809626,5.2682531636712824e-05,2.0069220409434695e-05,0.0001448364303797888,-4.163655466127122,2.6015045851462137e-05,0.9194298029237653,1.362176205278077,0.06588492207012539
financial_daily,DIA,F4,adam,regression,3,145,1,3.7821310238952175,7.253409624064597e-05,1.9778285180955086e-05,0.00018334054831973677,-4.160440096149404,8.765013509780843e-05,0.9109881491895742,1.362176205278077,0.06588492207012539
financial_daily,DIA,F4,adam,classification,0,3174,1,-2.6751405396551364,2.8721575387733002e-05,2.1179395298865234e-05,3.419808069647746e-05,-4.080377186435085,2.0300201962461493e-05,0.5422647527910686,1.362176205278077,0.06588492207012539
financial_daily,DIA,F4,adam,classification,1,2613,1,-0.3148292164918935,2.7601785458204712e-05,2.387532835147378e-05,3.112650403191308e-05,-4.115337436077791,2.6178495496445675e-05,0.5422647527910686,1.362176205278077,0.06588492207012539
financial_daily,DIA,F4,adam,classification,2,2639,1,-1.1035250354087707,2.8525702171095244e-05,2.579626734240331e-05,3.530921612527135e-05,-4.1083177553856975,2.0602366539889864e-05,0.5486443381180224,1.362176205278077,0.06588492207012539
financial_daily,DIA,F4,adam,classification,3,3071,1,-2.1661606320792197,2.9301026631610297e-05,1.9875690519974335e-05,3.5064128895312204e-05,-4.095831916017025,2.1007511296380835e-05,0.543859649122807,1.362176205278077,0.06588492207012539
financial_daily,DIA,F7,sgd,regression,0,4000,0,-2.2482001132351908,2.5501779666407436e-05,2.1096645962627385e-05,3.2660674328809496e-05,-4.212191621244347,2.0577507729817502e-05,0.8902468057080947,1.362176205278077,0.06588492207012539
financial_daily,DIA,F7,sgd,regression,1,4000,0,-2.3317229175776646,1.53531890655881e-05,1.2492100111906244e-05,2.0553425672638083e-05,-4.3293601239222115,1.2959626912579221e-05,0.8903399916227338,1.362176205278077,0.06588492207012539
financial_daily,DIA,F7,sgd,regression,2,4000,0,-1.178167399405592,2.8876989326989915e-05,2.6469748374815718e-05,3.3566377764037e-05,-4.215029024711762,2.4242839142512796e-05,0.8901913632317952,1.362176205278077,0.06588492207012539
financial_daily,DIA,F7,sgd,regression,3,4000,0,-1.7647582521707101,2.6892182185564255e-05,2.0891241853250653e-05,3.237593931807628e-05,-4.224163067101451,2.1173497312218938e-05,0.8902368594915834,1.362176205278077,0.06588492207012539
financial_daily,DIA,F7,sgd,classification,0,4000,0,-0.30660169537801985,0.0010474234084482362,0.001018534711685818,0.0010805420302130058,-2.9182138886185345,0.0010118894111211857,0.5853269537480064,1.362176205278077,0.06588492207012539
financial_daily,DIA,F7,sgd,classification,1,4000,0,-0.3176331998316467,0.0010292436407525626,0.0009981620477690636,0.0010627968800170017,-2.9224642369084703,0.0009925302089514438,0.5853269537480064,1.362176205278077,0.06588492207012539
financial_daily,DIA,F7,sgd,classification,2,4000,0,-0.27642180125168886,0.0010513113743276868,0.001025339448189938,0.0010804283092681877,-2.918219422593815,0.001017238725244898,0.5853269537480064,1.362176205278077,0.06588492207012539
financial_daily,DIA,F7,sgd,classification,3,4000,0,-0.29404300344897877,0.0010491353912725286,0.0010172576971394932,0.0010792662456754632,-2.9186139585215427,0.001012442858982651,0.5853269537480064,1.362176205278077,0.06588492207012539
financial_daily,DIA,F7,adam,regression,0,832,1,-4.182328275383061,4.878968016367898e-06,1.6760304012722048e-06,1.572616494421941e-05,-5.073115110714116,5.3756385887716585e-06,0.8904181069202355,1.362176205278077,0.06588492207012539
financial_daily,DIA,F7,adam,regression,1,1809,1,3.293565080118778,8.026524446791768e-06,2.690096740997585e-06,6.0972515676801165e-05,-4.865613509049216,1.2072477003412741e-06,0.890364357288974,1.362176205278077,0.06588492207012539
financial_daily,DIA,F7,adam,regression,2,1142,1,0.007727353995745323,7.1136373429617315e-06,2.7212011910800057e-06,2.8751440366601555e-05,-5.11273038548494,4.776111530482816e-06,0.8905333983103668,1.362176205278077,0.06588492207012539
financial_daily,DIA,F7,adam,regression,3,580,1,0.16408347581067576,6.66727673316698e-06,1.231406747674611e-06,1.687487739892507e-05,-5.137473002987015,8.974934549743225e-06,0.8901523459809733,1.362176205278077,0.06588492207012539
financial_daily,DIA,F7,adam,classification,0,4000,0,-1.5557529682861655,8.937892095625887e-05,7.881716520903329e-05,0.00010530018672883407,-3.653659856171503,7.66555533414671e-05,0.5821371610845295,1.362176205278077,0.06588492207012539
financial_daily,DIA,F7,adam,classification,1,4000,0,-1.5654185621913543,7.424997469756779e-05,6.392105448125027e-05,8.76557676016332e-05,-3.706510278037832,6.300991780195021e-05,0.583732057416268,1.362176205278077,0.06588492207012539
financial_daily,DIA,F7,adam,classification,2,4000,0,-1.0988241035831035,9.496302185325189e-05,8.71822705005645e-05,0.00010691940956616444,-3.6548700636461366,8.307429089463586e-05,0.5821371610845295,1.362176205278077,0.06588492207012539
financial_daily,DIA,F7,adam,classification,3,4000,0,-1.3610326444810597,9.24873641370952e-05,7.87683277233151e-05,0.00010620187628694278,-3.6537932268048037,7.870203500930866e-05,0.5821371610845295,1.362176205278077,0.06588492207012539
financial_daily,DIA,F10,sgd,regression,0,3371,1,-4.437809389898893,8.744457462475957e-06,6.502899541705265e-06,1.4993664808236434e-05,-4.16135082937705,6.733054674727265e-06,0.9073835681280326,1.362176205278077,0.06588492207012539
financial_daily,DIA,F10,sgd,regression,1,2704,1,-1.7423246771691978,5.883916508812617e-06,5.09141920045252e-06,7.260884657755577e-06,-4.3274300191144075,5.319586457612724e-06,0.9089652959779378,1.362176205278077,0.06588492207012539
financial_daily,DIA,F10,sgd,regression,2,3483,1,-1.7505592301482,1.5222888967416241e-05,1.3079239727749765e-05,1.9453604145414924e-05,-4.1413394220541155,1.0544139646176636e-05,0.9063322416428854,1.362176205278077,0.06588492207012539
financial_daily,DIA,F10,sgd,regression,3,3338,1,-3.514864967770066,1.0505909682229359e-05,6.3566328980449e-06,1.64728788437243e-05,-4.162205702108588,7.3791641754806605e-06,0.90722694860472,1.362176205278077,0.06588492207012539
financial_daily,DIA,F10,sgd,classification,0,4000,0,-0.589264349869752,0.0024284543237584385,0.002302849206683204,0.002575245810500204,-2.4868563602442335,0.002274205030439609,0.4800637958532695,1.362176205278077,0.06588492207012539
financial_daily,DIA,F10,sgd,classification,1,4000,0,-0.6006280905075605,0.002381248766801089,0.0022511099376462266,0.002526681253737717,-2.4918338367904136,0.0022254312489735925,0.4800637958532695,1.362176205278077,0.06588492207012539
